row_id,tweet_id,date,post_type,language,like_count,retweet_count,reply_count,text,raw_content,hashtags,retweeted_tweet,quoted_tweet,url,user,dataset_split,sampling_strategy,sampled_at
152,1801005746730996080,2024-06-12,reply,en,1,0,1,Joe Biden Handed Loss by Texas Judge #NewsBreak https://t.co/CY6gA4URxV,Joe Biden Handed Loss by Texas Judge #NewsBreak https://t.co/CY6gA4URxV,[],False,False,https://twitter.com/Christo24881262/status/1801005746730996080,"""{'id': 965396368943546369, 'id_str': '965396368943546369', 'url': 'https://twitter.com/Christopher Roe', 'username': 'Christopher Roe', 'rawDescription': 'Democracy is no Joke but the GOP is. If you love \u2764\ufe0f your wife, children, grandchildren and your friends then vote blue. Show them your love with your vote \ud83c\udf0a\ud83c\udf0a', 'created': datetime.datetime(2018, 2, 19, 1, 23, 25, tzinfo=datetime.timezone.utc), 'followersCount': 11086, 'friendsCount': 7758, 'statusesCount': 199477, 'favouritesCount': 192751, 'listedCount': 34, 'mediaCount': 478, 'location': 'Dallas, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1805802843825229824/FPt_UWWy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
153,1801035922902790406,2024-06-12,reply,en,0,0,0,Preparing for face off: Trump Biden zinger debate moments #NewsBreak https://t.co/mDbKAEMAP8,Preparing for face off: Trump Biden zinger debate moments #NewsBreak https://t.co/mDbKAEMAP8,[],False,False,https://twitter.com/plcastello805/status/1801035922902790406,"""{'id': 1648577654, 'id_str': '1648577654', 'url': 'https://twitter.com/Prudhourne Castello', 'username': 'Prudhourne Castello', 'rawDescription': '', 'created': datetime.datetime(2013, 8, 5, 20, 7, 27, tzinfo=datetime.timezone.utc), 'followersCount': 146, 'friendsCount': 1785, 'statusesCount': 1082, 'favouritesCount': 13, 'listedCount': 0, 'mediaCount': 124, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
154,1801007820248113397,2024-06-12,reply,en,0,0,1,@RogerJStoneJr @OwenShroyer1776 Merge with beck the blaze,@RogerJStoneJr @OwenShroyer1776 Merge with beck the blaze,[],False,False,https://twitter.com/WhoThewhospage/status/1801007820248113397,"""{'id': 1436065288378884100, 'id_str': '1436065288378884100', 'url': 'https://twitter.com/The new who ( resistance) gop che', 'username': 'The new who ( resistance) gop che', 'rawDescription': 'official thewhospage account  (writer 5 yrs)rebel human ,American, contrarian,\\nNo nwo, #MAGA neverbiden anticancelable,#RIPDW , Activist for the Gadsen flag,', 'created': datetime.datetime(2021, 9, 9, 20, 34, 43, tzinfo=datetime.timezone.utc), 'followersCount': 3128, 'friendsCount': 5608, 'statusesCount': 32030, 'favouritesCount': 26901, 'listedCount': 5, 'mediaCount': 2052, 'location': ' Satire, activism, freedom', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1652229383086645248/vTB3ZRav_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
155,1801002779688783927,2024-06-12,reply,en,1,0,0,"@valdemings .
Flee from Biden &amp; Tyranny
Flee from Hate, Unrest, War, Division
Flee Fascism (National Socialism)
.
Democratic Party &lt; Middle &lt; Republican Party
.
Liberals, Constitutional, Paradigm of Subsidiarity
Libertarian Party
Making America Greater Every Day
.
To Liberty
.","@valdemings .
Flee from Biden &amp; Tyranny
Flee from Hate, Unrest, War, Division
Flee Fascism (National Socialism)
.
Democratic Party &lt; Middle &lt; Republican Party
.
Liberals, Constitutional, Paradigm of Subsidiarity
Libertarian Party
Making America Greater Every Day
.
To Liberty
.",[],False,False,https://twitter.com/RussellDSimmons/status/1801002779688783927,"""{'id': 54183138, 'id_str': '54183138', 'url': 'https://twitter.com/The Real Russell D Simmons (Rusty)', 'username': 'The Real Russell D Simmons (Rusty)', 'rawDescription': 'Petter of Dogs and A cat\\nRetired US Navy', 'created': datetime.datetime(2009, 7, 6, 11, 45, 13, tzinfo=datetime.timezone.utc), 'followersCount': 96, 'friendsCount': 388, 'statusesCount': 25610, 'favouritesCount': 18018, 'listedCount': 2, 'mediaCount': 426, 'location': 'Lake County, South Dakota, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348756484050604035/5kEiOkiY_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
156,1801348055083426249,2024-06-13,reply,en,0,0,0,"@Damaan4u33 Well, atleast old Biden can read his notecards","@Damaan4u33 Well, atleast old Biden can read his notecards",[],False,False,https://twitter.com/tapperney/status/1801348055083426249,"""{'id': 1656133140145135617, 'id_str': '1656133140145135617', 'url': 'https://twitter.com/Neyla Driscoll', 'username': 'Neyla Driscoll', 'rawDescription': '', 'created': datetime.datetime(2023, 5, 10, 3, 5, 10, tzinfo=datetime.timezone.utc), 'followersCount': 30, 'friendsCount': 41, 'statusesCount': 5519, 'favouritesCount': 89, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1812142611932524546/xMczzQK8_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
157,1801027984184197451,2024-06-12,reply,en,2,0,1,@TheAleksee Are those rich people voting for Le Pen or areas where rich people visit or have homes such as Martha’s Vineyard here?,@TheAleksee Are those rich people voting for Le Pen or areas where rich people visit or have homes such as Martha’s Vineyard here?,[],False,False,https://twitter.com/alt_ccc/status/1801027984184197451,"""{'id': 1527380239105413120, 'id_str': '1527380239105413120', 'url': 'https://twitter.com/Country Club Conservative', 'username': 'Country Club Conservative', 'rawDescription': 'Pro-America, Anti-populism.', 'created': datetime.datetime(2022, 5, 19, 20, 6, 57, tzinfo=datetime.timezone.utc), 'followersCount': 4528, 'friendsCount': 780, 'statusesCount': 37948, 'favouritesCount': 26683, 'listedCount': 35, 'mediaCount': 1125, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1812895156913205248/vuu39Iwj_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
158,1801013993630306570,2024-06-12,reply,en,0,0,0,The whole Biden administration is a bit over stated!!,The whole Biden administration is a bit over stated!!,[],False,True,https://twitter.com/duckhunterthiel/status/1801013993630306570,"""{'id': 2996718389, 'id_str': '2996718389', 'url': 'https://twitter.com/Trucker Jim', 'username': 'Trucker Jim', 'rawDescription': 'conservative,patriot,truck driver and proud loving father and grandfather', 'created': datetime.datetime(2015, 1, 24, 22, 16, 39, tzinfo=datetime.timezone.utc), 'followersCount': 1087, 'friendsCount': 1375, 'statusesCount': 9186, 'favouritesCount': 88282, 'listedCount': 4, 'mediaCount': 144, 'location': 'North Dakota ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1813735293205258241/dbnICiUR_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
159,1801033564969992331,2024-06-12,reply,en,0,0,0,@GOP Source: Trust Me Bro,@GOP Source: Trust Me Bro,[],False,False,https://twitter.com/chris_dreigon/status/1801033564969992331,"""{'id': 4926758284, 'id_str': '4926758284', 'url': 'https://twitter.com/Easy Meat \ud83e\udd69\ud83e\udd69\ud83e\udd69', 'username': 'Easy Meat \ud83e\udd69\ud83e\udd69\ud83e\udd69', 'rawDescription': \""I stay crunchy in milk. I will do anything Tom Waits tells me to do. I'm addicted to Buffy on DVD and Grateful Dead t-shirts.\"", 'created': datetime.datetime(2016, 2, 18, 5, 59, 32, tzinfo=datetime.timezone.utc), 'followersCount': 982, 'friendsCount': 2544, 'statusesCount': 64204, 'favouritesCount': 263, 'listedCount': 35, 'mediaCount': 15143, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/700199979898552320/QCHwtWjK_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
160,1801036098753139030,2024-06-12,reply,en,1,0,0,"“Alito is an extremist who is out of touch with mainstream America. His rising power on the Supreme Court is a threat to our democracy,” Sen. Elizabeth Warren (D-Mass.) said.","“Alito is an extremist who is out of touch with mainstream America. His rising power on the Supreme Court is a threat to our democracy,” Sen. Elizabeth Warren (D-Mass.) said.",[],False,False,https://twitter.com/hateGOP/status/1801036098753139030,"""{'id': 176619668, 'id_str': '176619668', 'url': 'https://twitter.com/Resist hateful GOP policies', 'username': 'Resist hateful GOP policies', 'rawDescription': 'I love everyone, but  Resist the GOP politicians and politics. #TheResistance #ProudBlue  #WeAreBlue1 #ImpeachTrump #TrumpRussia #FBR', 'created': datetime.datetime(2010, 8, 10, 0, 43, 41, tzinfo=datetime.timezone.utc), 'followersCount': 25349, 'friendsCount': 23345, 'statusesCount': 392570, 'favouritesCount': 1547, 'listedCount': 180, 'mediaCount': 11139, 'location': 'Philadelphia, Pa.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/500028991571390465/4mLsCOhk_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
161,1801349583362032052,2024-06-13,reply,en,0,0,0,Hunter and Joe biden?,Hunter and Joe biden?,[],False,True,https://twitter.com/jayson23045/status/1801349583362032052,"""{'id': 1693322105801117696, 'id_str': '1693322105801117696', 'url': 'https://twitter.com/jayson', 'username': 'jayson', 'rawDescription': '', 'created': datetime.datetime(2023, 8, 20, 18, 0, 43, tzinfo=datetime.timezone.utc), 'followersCount': 66, 'friendsCount': 43, 'statusesCount': 832, 'favouritesCount': 179, 'listedCount': 0, 'mediaCount': 42, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1694892553655422976/wZPyoYyC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
162,1801027647712968747,2024-06-12,reply,en,7,2,0,"Biden, the Democrats, and the left wing media frequently say prices are coming down. That is not true. The rate of increase may be slowing but prices are still going up! https://t.co/ayzmsj1Ytv","Biden, the Democrats, and the left wing media frequently say prices are coming down. That is not true. The rate of increase may be slowing but prices are still going up! https://t.co/ayzmsj1Ytv",[],False,False,https://twitter.com/WayKuy4truth/status/1801027647712968747,"""{'id': 1519080900033609728, 'id_str': '1519080900033609728', 'url': 'https://twitter.com/Wayne Kuykendall', 'username': 'Wayne Kuykendall', 'rawDescription': 'Conservative, IFBAP!. Combat Vietnam Vet, No DM, No Porn! #AmericaFirst #ProLife #MAGA #MAHA #GOP #1a #2a #ULTRAMAGA #Trump #Vance #Reagan I Stand with Israel!', 'created': datetime.datetime(2022, 4, 26, 22, 29, 5, tzinfo=datetime.timezone.utc), 'followersCount': 18378, 'friendsCount': 19294, 'statusesCount': 11099, 'favouritesCount': 19298, 'listedCount': 16, 'mediaCount': 2145, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1519081155303133186/BtP87AMW_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
163,1801350089891344649,2024-06-13,reply,en,0,0,0,Biden is going to pardon Hunter- he is a good boy!,Biden is going to pardon Hunter- he is a good boy!,[],False,False,https://twitter.com/janet_gart87502/status/1801350089891344649,"""{'id': 1676243982425128960, 'id_str': '1676243982425128960', 'url': 'https://twitter.com/Janet Garts', 'username': 'Janet Garts', 'rawDescription': 'A soggy potato tweeter, grew up watching beaver cleaver and my three sons. Florida/Tn . Love DeSantis & baseball-married 46 years.', 'created': datetime.datetime(2023, 7, 4, 14, 58, 25, tzinfo=datetime.timezone.utc), 'followersCount': 1477, 'friendsCount': 1517, 'statusesCount': 8014, 'favouritesCount': 2477, 'listedCount': 3, 'mediaCount': 20, 'location': 'Nashville', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1800617778312818688/4vkfJ-2i_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
164,1801017092742771113,2024-06-12,reply,en,0,0,1,@hatescapitalism @VictoryRenfrew @DUI_Defender_LA How do explain why AIPAC spends so much money promoting the gop and far right dems if there is no difference?,@hatescapitalism @VictoryRenfrew @DUI_Defender_LA How do explain why AIPAC spends so much money promoting the gop and far right dems if there is no difference?,[],False,False,https://twitter.com/an_actual_cloud/status/1801017092742771113,"""{'id': 1343027572003770371, 'id_str': '1343027572003770371', 'url': 'https://twitter.com/actual cloud', 'username': 'actual cloud', 'rawDescription': 'capitalism: awful, imperialism: awful, dems (in general): awful, gop: even worse than dems.  Nominate progressives! Vote Blue!  Unionize!  GOTV!', 'created': datetime.datetime(2020, 12, 27, 2, 55, 17, tzinfo=datetime.timezone.utc), 'followersCount': 363, 'friendsCount': 506, 'statusesCount': 7759, 'favouritesCount': 4684, 'listedCount': 0, 'mediaCount': 242, 'location': 'Somewhere over Lake Michigan', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1678873529134055425/iVez7xY3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
165,1801036088711971193,2024-06-12,reply,en,0,0,0,@charliekirk11 @ThickShelledEgg Yes the border is wide open Everyone knows this Except the Biden administration,@charliekirk11 @ThickShelledEgg Yes the border is wide open Everyone knows this Except the Biden administration,[],False,False,https://twitter.com/Cigarmarine1/status/1801036088711971193,"""{'id': 1601255266711896064, 'id_str': '1601255266711896064', 'url': 'https://twitter.com/CigarMarine1', 'username': 'CigarMarine1', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8 U.S. Marine, Trump won, Christian\ud83c\udf321A,2A, Patriot, AR 15, Keep America great. Trump 2024 \ud83c\uddfa\ud83c\uddf8 FJB\ud83c\uddfa\ud83c\uddf8\\n Pure blood\ud83c\uddfa\ud83c\uddf8, Semper Fi \ud83c\uddfa\ud83c\uddf8America exceptionalism', 'created': datetime.datetime(2022, 12, 9, 16, 40, 13, tzinfo=datetime.timezone.utc), 'followersCount': 7620, 'friendsCount': 8300, 'statusesCount': 26725, 'favouritesCount': 58484, 'listedCount': 4, 'mediaCount': 18760, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1604975472189874177/dKvxaxob_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
166,1801034473737175128,2024-06-12,reply,en,1,0,0,"Is that because of the treacherous, stale, old white men, conservative political operators who own them, including OUR ABC have the integrity and ethics of a Cattle Tick?","Is that because of the treacherous, stale, old white men, conservative political operators who own them, including OUR ABC have the integrity and ethics of a Cattle Tick?",[],False,True,https://twitter.com/PaulSargeant15/status/1801034473737175128,"""{'id': 1340448519023259648, 'id_str': '1340448519023259648', 'url': 'https://twitter.com/I Agree With Mary!', 'username': 'I Agree With Mary!', 'rawDescription': 'Does using social media make people socialists?', 'created': datetime.datetime(2020, 12, 20, 0, 7, 44, tzinfo=datetime.timezone.utc), 'followersCount': 659, 'friendsCount': 658, 'statusesCount': 57044, 'favouritesCount': 49541, 'listedCount': 0, 'mediaCount': 663, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1779864662957568000/9SF_QVrN_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
167,1801012003361681670,2024-06-12,reply,en,0,0,0,"@DogRightGirl Though it's nice to see the Biden's get some Court room action, we wouldn't wish that on anyone. That being said, Hunter did buy a gun while he was using drugs, right?","@DogRightGirl Though it's nice to see the Biden's get some Court room action, we wouldn't wish that on anyone. That being said, Hunter did buy a gun while he was using drugs, right?",[],False,False,https://twitter.com/TCasper28354/status/1801012003361681670,"""{'id': 1714797357462679552, 'id_str': '1714797357462679552', 'url': 'https://twitter.com/Tracy Casper', 'username': 'Tracy Casper', 'rawDescription': \""I'm a Freedom Loving Person.\\nI hate the Government all up in Everyone's Business...\\nI Believe in States Rights over Federal Government.I'm for live and let live\"", 'created': datetime.datetime(2023, 10, 19, 0, 16, 24, tzinfo=datetime.timezone.utc), 'followersCount': 190, 'friendsCount': 186, 'statusesCount': 3094, 'favouritesCount': 1219, 'listedCount': 0, 'mediaCount': 1, 'location': 'Kentucky, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1714797612618993664/ZwujGZtv_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
168,1801036102972944835,2024-06-12,reply,en,0,0,0,"@RpsAgainstTrump Spineless and an absolute disgrace. There you have it folks, the GOP supporting an insurrectionist who tried to over throw our democracy.","@RpsAgainstTrump Spineless and an absolute disgrace. There you have it folks, the GOP supporting an insurrectionist who tried to over throw our democracy.",[],False,False,https://twitter.com/Peninsula2010/status/1801036102972944835,"""{'id': 164525337, 'id_str': '164525337', 'url': 'https://twitter.com/Peninsula Guy', 'username': 'Peninsula Guy', 'rawDescription': '', 'created': datetime.datetime(2010, 7, 9, 2, 43, 10, tzinfo=datetime.timezone.utc), 'followersCount': 25, 'friendsCount': 12, 'statusesCount': 2156, 'favouritesCount': 1497, 'listedCount': 0, 'mediaCount': 308, 'location': 'Olympic Peninsula', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1356592534315667457/WSZr0Swv_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
169,1801021346027098246,2024-06-12,reply,en,0,0,0,@ggreenwald Regurgitating the Biden regime talking points.,@ggreenwald Regurgitating the Biden regime talking points.,[],False,False,https://twitter.com/GrandmaBigV/status/1801021346027098246,"""{'id': 1669063681441669135, 'id_str': '1669063681441669135', 'url': 'https://twitter.com/Veronica', 'username': 'Veronica', 'rawDescription': '', 'created': datetime.datetime(2023, 6, 14, 19, 26, 47, tzinfo=datetime.timezone.utc), 'followersCount': 106, 'friendsCount': 123, 'statusesCount': 9009, 'favouritesCount': 1156, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1669064007817240587/kUpz0L_A_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
170,1801039069092135103,2024-06-12,reply,en,0,0,0,HUNTER BIDEN’S BACK TATTOO OF THE FINGER LAKES WHY? https://t.co/yqDQ7mwOck,HUNTER BIDEN’S BACK TATTOO OF THE FINGER LAKES WHY? https://t.co/yqDQ7mwOck,[],False,False,https://twitter.com/ballybunion77/status/1801039069092135103,"""{'id': 1792006342863151105, 'id_str': '1792006342863151105', 'url': 'https://twitter.com/S W', 'username': 'S W', 'rawDescription': '', 'created': datetime.datetime(2024, 5, 19, 1, 36, 47, tzinfo=datetime.timezone.utc), 'followersCount': 289, 'friendsCount': 284, 'statusesCount': 2923, 'favouritesCount': 1343, 'listedCount': 0, 'mediaCount': 545, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1808211579722424320/wDAPZdCC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
171,1801003060657041486,2024-06-12,reply,en,0,0,0,Were they trying to make us like Alito more? https://t.co/STAdIALc8r,Were they trying to make us like Alito more? https://t.co/STAdIALc8r,[],False,False,https://twitter.com/conserv_tribune/status/1801003060657041486,"""{'id': 2217181338, 'id_str': '2217181338', 'url': 'https://twitter.com/Conservative Tribune', 'username': 'Conservative Tribune', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8Commentary by The Western Journal \\nDeputy Managing Editor - @josh_manning\\nRead more at @westjournalism', 'created': datetime.datetime(2013, 11, 27, 4, 58, 32, tzinfo=datetime.timezone.utc), 'followersCount': 59736, 'friendsCount': 375, 'statusesCount': 62431, 'favouritesCount': 727, 'listedCount': 430, 'mediaCount': 22552, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1086032614043971585/e5Vwa01F_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
172,1801036272221466689,2024-06-12,reply,en,0,0,0,I’ve been saying this for YEARS… But Biden isn’t mentally here!! And it’s SCARY!!,I’ve been saying this for YEARS… But Biden isn’t mentally here!! And it’s SCARY!!,[],False,True,https://twitter.com/izaccsings/status/1801036272221466689,"""{'id': 1712158792509771776, 'id_str': '1712158792509771776', 'url': 'https://twitter.com/Izacc Dorn', 'username': 'Izacc Dorn', 'rawDescription': 'Singer | Songwriter | Artist Manager | WELCOME TO MY NEW PAGE!!', 'created': datetime.datetime(2023, 10, 11, 17, 31, 1, tzinfo=datetime.timezone.utc), 'followersCount': 373, 'friendsCount': 185, 'statusesCount': 1702, 'favouritesCount': 180, 'listedCount': 0, 'mediaCount': 55, 'location': 'Los Angeles, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1712259625926692864/WUO6muIJ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
173,1801027516611924248,2024-06-12,reply,en,0,0,1,"@franklinisbored @lepuppeteerfou @blknoiz06 Make sure you vote Trump. Biden using it to quote someone else should not be acceptable, right?

https://t.co/i5Y7glKrzL","@franklinisbored @lepuppeteerfou @blknoiz06 Make sure you vote Trump. Biden using it to quote someone else should not be acceptable, right?

https://t.co/i5Y7glKrzL",[],False,True,https://twitter.com/deep_xbt/status/1801027516611924248,"""{'id': 1355280385286922240, 'id_str': '1355280385286922240', 'url': 'https://twitter.com/deep.xbt \u270a', 'username': 'deep.xbt \u270a', 'rawDescription': 'dc like a shit', 'created': datetime.datetime(2021, 1, 29, 22, 23, 40, tzinfo=datetime.timezone.utc), 'followersCount': 9362, 'friendsCount': 4792, 'statusesCount': 24231, 'favouritesCount': 48508, 'listedCount': 101, 'mediaCount': 2739, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1829344670629208064/6aVzDTvE_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
174,1801014427673628909,2024-06-12,reply,en,0,0,0,@DrewSav Nope! President Biden is also overperforming in primary contests.,@DrewSav Nope! President Biden is also overperforming in primary contests.,[],False,False,https://twitter.com/DidRight34224/status/1801014427673628909,"""{'id': 1800904088437047296, 'id_str': '1800904088437047296', 'url': 'https://twitter.com/HeDidItRight!', 'username': 'HeDidItRight!', 'rawDescription': '', 'created': datetime.datetime(2024, 6, 12, 14, 53, 16, tzinfo=datetime.timezone.utc), 'followersCount': 243, 'friendsCount': 301, 'statusesCount': 3956, 'favouritesCount': 3436, 'listedCount': 0, 'mediaCount': 48, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1806160269153882112/vC8cBRRu_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
175,1801005569542664313,2024-06-12,reply,en,0,0,0,"If you live in California, you are a fool. I have no pity for anyone who consciously makes the decision to live in a communist shithole.","If you live in California, you are a fool. I have no pity for anyone who consciously makes the decision to live in a communist shithole.",[],False,True,https://twitter.com/CPatriot15604/status/1801005569542664313,"""{'id': 1723716216663969792, 'id_str': '1723716216663969792', 'url': 'https://twitter.com/Conservative Patriot \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\udf4a', 'username': 'Conservative Patriot \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\udf4a', 'rawDescription': '', 'created': datetime.datetime(2023, 11, 12, 14, 55, 53, tzinfo=datetime.timezone.utc), 'followersCount': 804, 'friendsCount': 789, 'statusesCount': 4623, 'favouritesCount': 14233, 'listedCount': 0, 'mediaCount': 120, 'location': 'Fort Lauderdale, FL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1813165524555108352/NBWBlTQ2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
